"","site.code","session","site.accession","subplot","rep","tree.count","value","species","measure"
"365","DCAN","11","DCAN011","5","DCAN011-5",29,0,"BFF","N"
"366","DCAN","11","DCAN011","6","DCAN011-6",39,0,"BFF","N"
"367","DCAN","11","DCAN011","7","DCAN011-7",23,0,"BFF","N"
"368","DCAN","11","DCAN011","8","DCAN011-8",24,0,"BFF","N"
"369","DCAN","11","DCAN011","9","DCAN011-9",62,0,"BFF","N"
"370","DCAN","11","DCAN011","10","DCAN011-10",27,0,"BFF","N"
"371","DCAN","12","DCAN012","1","DCAN012-1",41,0,"BFF","N"
"372","DCAN","12","DCAN012","2","DCAN012-2",71,0,"BFF","N"
"373","DCAN","12","DCAN012","3","DCAN012-3",70,0,"BFF","N"
"374","DCAN","12","DCAN012","4","DCAN012-4",48,0,"BFF","N"
"375","DCAN","12","DCAN012","5","DCAN012-5",29,0,"BFF","N"
"376","DCAN","12","DCAN012","6","DCAN012-6",39,0,"BFF","N"
"377","DCAN","12","DCAN012","7","DCAN012-7",23,0,"BFF","N"
"378","DCAN","12","DCAN012","8","DCAN012-8",24,0,"BFF","N"
"379","DCAN","12","DCAN012","9","DCAN012-9",62,0,"BFF","N"
"380","DCAN","12","DCAN012","10","DCAN012-10",27,0,"BFF","N"
"381","DCAN","13","DCAN013","1","DCAN013-1",41,0,"BFF","N"
"382","DCAN","13","DCAN013","2","DCAN013-2",71,0,"BFF","N"
"383","DCAN","13","DCAN013","3","DCAN013-3",70,0,"BFF","N"
"384","DCAN","13","DCAN013","4","DCAN013-4",48,0,"BFF","N"
"385","DCAN","13","DCAN013","5","DCAN013-5",29,0,"BFF","N"
"386","DCAN","13","DCAN013","6","DCAN013-6",39,0,"BFF","N"
"387","DCAN","13","DCAN013","7","DCAN013-7",23,0,"BFF","N"
"388","DCAN","13","DCAN013","8","DCAN013-8",24,0,"BFF","N"
"389","DCAN","13","DCAN013","9","DCAN013-9",62,0,"BFF","N"
"390","DCAN","13","DCAN013","10","DCAN013-10",27,0,"BFF","N"
"391","DCLU","1","DCLU001","1","DCLU001-1",14,72.5,"BFF","N"
"392","DCLU","1","DCLU001","2","DCLU001-2",46,101.5,"BFF","N"
"393","DCLU","1","DCLU001","3","DCLU001-3",29,3,"BFF","N"
"394","DCLU","1","DCLU001","4","DCLU001-4",32,3,"BFF","N"
"395","DCLU","1","DCLU001","5","DCLU001-5",41,49,"BFF","N"
"396","DCLU","1","DCLU001","6","DCLU001-6",35,46,"BFF","N"
"397","DCLU","1","DCLU001","7","DCLU001-7",42,14,"BFF","N"
"398","DCLU","1","DCLU001","8","DCLU001-8",36,208,"BFF","N"
"399","DCLU","1","DCLU001","9","DCLU001-9",37,0,"BFF","N"
"400","DCLU","1","DCLU001","10","DCLU001-10",37,3,"BFF","N"
"401","DCLU","2","DCLU002","1","DCLU002-1",14,56.5,"BFF","N"
"402","DCLU","2","DCLU002","2","DCLU002-2",46,154,"BFF","N"
"403","DCLU","2","DCLU002","3","DCLU002-3",29,62.5,"BFF","N"
"404","DCLU","2","DCLU002","4","DCLU002-4",32,130.5,"BFF","N"
"405","DCLU","2","DCLU002","5","DCLU002-5",41,185,"BFF","N"
"406","DCLU","2","DCLU002","6","DCLU002-6",35,71.5,"BFF","N"
"407","DCLU","2","DCLU002","7","DCLU002-7",42,40,"BFF","N"
"408","DCLU","2","DCLU002","8","DCLU002-8",36,62,"BFF","N"
"409","DCLU","2","DCLU002","9","DCLU002-9",37,132,"BFF","N"
"410","DCLU","2","DCLU002","10","DCLU002-10",37,6,"BFF","N"
"411","DCLU","3","DCLU003","1","DCLU003-1",14,15.5,"BFF","N"
"412","DCLU","3","DCLU003","2","DCLU003-2",46,6,"BFF","N"
"413","DCLU","3","DCLU003","3","DCLU003-3",29,35.5,"BFF","N"
"414","DCLU","3","DCLU003","4","DCLU003-4",32,161.5,"BFF","N"
"415","DCLU","3","DCLU003","5","DCLU003-5",41,225,"BFF","N"
"416","DCLU","3","DCLU003","6","DCLU003-6",35,67,"BFF","N"
"417","DCLU","3","DCLU003","7","DCLU003-7",42,47,"BFF","N"
"418","DCLU","3","DCLU003","8","DCLU003-8",36,20,"BFF","N"
"419","DCLU","3","DCLU003","9","DCLU003-9",37,105,"BFF","N"
"420","DCLU","3","DCLU003","10","DCLU003-10",37,22,"BFF","N"
"421","DCLU","4","DCLU004","1","DCLU004-1",14,15.5,"BFF","N"
"422","DCLU","4","DCLU004","2","DCLU004-2",46,3,"BFF","N"
"423","DCLU","4","DCLU004","3","DCLU004-3",29,0,"BFF","N"
"424","DCLU","4","DCLU004","4","DCLU004-4",32,167.5,"BFF","N"
"425","DCLU","4","DCLU004","5","DCLU004-5",41,182.5,"BFF","N"
"426","DCLU","4","DCLU004","6","DCLU004-6",35,48,"BFF","N"
"427","DCLU","4","DCLU004","7","DCLU004-7",42,49.5,"BFF","N"
"428","DCLU","4","DCLU004","8","DCLU004-8",36,0,"BFF","N"
"429","DCLU","4","DCLU004","9","DCLU004-9",37,50,"BFF","N"
"430","DCLU","4","DCLU004","10","DCLU004-10",37,0,"BFF","N"
"431","DCLU","5","DCLU005","1","DCLU005-1",14,0,"BFF","N"
"432","DCLU","5","DCLU005","2","DCLU005-2",46,204.5,"BFF","N"
"433","DCLU","5","DCLU005","3","DCLU005-3",29,82,"BFF","N"
"434","DCLU","5","DCLU005","4","DCLU005-4",32,85,"BFF","N"
"435","DCLU","5","DCLU005","5","DCLU005-5",41,163,"BFF","N"
"436","DCLU","5","DCLU005","6","DCLU005-6",35,99,"BFF","N"
"437","DCLU","5","DCLU005","7","DCLU005-7",42,97.5,"BFF","N"
"438","DCLU","5","DCLU005","8","DCLU005-8",36,43.5,"BFF","N"
"439","DCLU","5","DCLU005","9","DCLU005-9",37,75,"BFF","N"
"440","DCLU","5","DCLU005","10","DCLU005-10",37,34,"BFF","N"
"441","DCLU","6","DCLU006","1","DCLU006-1",14,15.5,"BFF","N"
"442","DCLU","6","DCLU006","2","DCLU006-2",46,132,"BFF","N"
"443","DCLU","6","DCLU006","3","DCLU006-3",29,0,"BFF","N"
"444","DCLU","6","DCLU006","4","DCLU006-4",32,101,"BFF","N"
"445","DCLU","6","DCLU006","5","DCLU006-5",41,153.5,"BFF","N"
"446","DCLU","6","DCLU006","6","DCLU006-6",35,57.5,"BFF","N"
"447","DCLU","6","DCLU006","7","DCLU006-7",42,0,"BFF","N"
"448","DCLU","6","DCLU006","8","DCLU006-8",36,6,"BFF","N"
"449","DCLU","6","DCLU006","9","DCLU006-9",37,150,"BFF","N"
"450","DCLU","6","DCLU006","10","DCLU006-10",37,78,"BFF","N"
"451","DCLU","7","DCLU007","1","DCLU007-1",14,0,"BFF","N"
"452","DCLU","7","DCLU007","2","DCLU007-2",46,26.5,"BFF","N"
"453","DCLU","7","DCLU007","3","DCLU007-3",29,34,"BFF","N"
"454","DCLU","7","DCLU007","4","DCLU007-4",32,138.5,"BFF","N"
"455","DCLU","7","DCLU007","5","DCLU007-5",41,120,"BFF","N"
"456","DCLU","7","DCLU007","6","DCLU007-6",35,87,"BFF","N"
"457","DCLU","7","DCLU007","7","DCLU007-7",42,139,"BFF","N"
"458","DCLU","7","DCLU007","8","DCLU007-8",36,35.5,"BFF","N"
"459","DCLU","7","DCLU007","9","DCLU007-9",37,163,"BFF","N"
"460","DCLU","7","DCLU007","10","DCLU007-10",37,47,"BFF","N"
"461","DCLU","8","DCLU008","1","DCLU008-1",14,35.5,"BFF","N"
"462","DCLU","8","DCLU008","2","DCLU008-2",46,0,"BFF","N"
"463","DCLU","8","DCLU008","3","DCLU008-3",29,102,"BFF","N"
"464","DCLU","8","DCLU008","4","DCLU008-4",32,155,"BFF","N"
"465","DCLU","8","DCLU008","5","DCLU008-5",41,61,"BFF","N"
"466","DCLU","8","DCLU008","6","DCLU008-6",35,77,"BFF","N"
"467","DCLU","8","DCLU008","7","DCLU008-7",42,100,"BFF","N"
"468","DCLU","8","DCLU008","8","DCLU008-8",36,16,"BFF","N"
"469","DCLU","8","DCLU008","9","DCLU008-9",37,77,"BFF","N"
"470","DCLU","8","DCLU008","10","DCLU008-10",37,48,"BFF","N"
"471","DCLU","9","DCLU009","1","DCLU009-1",14,35.5,"BFF","N"
"472","DCLU","9","DCLU009","2","DCLU009-2",46,0,"BFF","N"
"473","DCLU","9","DCLU009","3","DCLU009-3",29,110,"BFF","N"
"474","DCLU","9","DCLU009","4","DCLU009-4",32,167.5,"BFF","N"
"475","DCLU","9","DCLU009","5","DCLU009-5",41,130.5,"BFF","N"
"476","DCLU","9","DCLU009","6","DCLU009-6",35,118.5,"BFF","N"
"477","DCLU","9","DCLU009","7","DCLU009-7",42,111,"BFF","N"
"478","DCLU","9","DCLU009","8","DCLU009-8",36,16,"BFF","N"
"479","DCLU","9","DCLU009","9","DCLU009-9",37,103.5,"BFF","N"
"480","DCLU","9","DCLU009","10","DCLU009-10",37,81,"BFF","N"
"481","DCLU","10","DCLU010","1","DCLU010-1",14,15.5,"BFF","N"
"482","DCLU","10","DCLU010","2","DCLU010-2",46,0,"BFF","N"
"483","DCLU","10","DCLU010","3","DCLU010-3",29,21,"BFF","N"
"484","DCLU","10","DCLU010","4","DCLU010-4",32,102,"BFF","N"
"485","DCLU","10","DCLU010","5","DCLU010-5",41,104,"BFF","N"
"486","DCLU","10","DCLU010","6","DCLU010-6",35,52,"BFF","N"
"487","DCLU","10","DCLU010","7","DCLU010-7",42,0,"BFF","N"
"488","DCLU","10","DCLU010","8","DCLU010-8",36,0,"BFF","N"
"489","DCLU","10","DCLU010","9","DCLU010-9",37,71,"BFF","N"
"490","DCLU","10","DCLU010","10","DCLU010-10",37,73,"BFF","N"
"491","DCLU","11","DCLU011","1","DCLU011-1",14,75.5,"BFF","N"
"492","DCLU","11","DCLU011","2","DCLU011-2",46,108,"BFF","N"
"493","DCLU","11","DCLU011","3","DCLU011-3",29,61,"BFF","N"
"494","DCLU","11","DCLU011","4","DCLU011-4",32,197.5,"BFF","N"
"495","DCLU","11","DCLU011","5","DCLU011-5",41,174,"BFF","N"
"496","DCLU","11","DCLU011","6","DCLU011-6",35,0,"BFF","N"
"497","DCLU","11","DCLU011","7","DCLU011-7",42,0,"BFF","N"
"498","DCLU","11","DCLU011","8","DCLU011-8",36,0,"BFF","N"
"499","DCLU","11","DCLU011","9","DCLU011-9",37,326.5,"BFF","N"
"500","DCLU","11","DCLU011","10","DCLU011-10",37,92,"BFF","N"
"501","DCLU","12","DCLU012","1","DCLU012-1",14,75.5,"BFF","N"
"502","DCLU","12","DCLU012","2","DCLU012-2",46,252,"BFF","N"
"503","DCLU","12","DCLU012","3","DCLU012-3",29,276.5,"BFF","N"
"504","DCLU","12","DCLU012","4","DCLU012-4",32,176,"BFF","N"
"505","DCLU","12","DCLU012","5","DCLU012-5",41,186,"BFF","N"
"506","DCLU","12","DCLU012","6","DCLU012-6",35,0,"BFF","N"
"507","DCLU","12","DCLU012","7","DCLU012-7",42,0,"BFF","N"
"508","DCLU","12","DCLU012","8","DCLU012-8",36,3,"BFF","N"
"509","DCLU","12","DCLU012","9","DCLU012-9",37,298,"BFF","N"
"510","DCLU","12","DCLU012","10","DCLU012-10",37,54,"BFF","N"
"511","DCLU","13","DCLU013","1","DCLU013-1",13,0,"BFF","N"
"512","DCLU","13","DCLU013","2","DCLU013-2",46,131,"BFF","N"
"513","DCLU","13","DCLU013","3","DCLU013-3",29,112.5,"BFF","N"
"514","DCLU","13","DCLU013","4","DCLU013-4",32,99,"BFF","N"
"515","DCLU","13","DCLU013","5","DCLU013-5",41,57,"BFF","N"
"516","DCLU","13","DCLU013","6","DCLU013-6",35,0,"BFF","N"
"517","DCLU","13","DCLU013","7","DCLU013-7",42,14,"BFF","N"
"518","DCLU","13","DCLU013","8","DCLU013-8",36,0,"BFF","N"
"519","DCLU","13","DCLU013","9","DCLU013-9",37,180.5,"BFF","N"
"520","DCLU","13","DCLU013","10","DCLU013-10",37,19,"BFF","N"
"521","DLIS","1","DLIS001","1","DLIS001-1",60,23,"BFF","N"
"522","DLIS","1","DLIS001","2","DLIS001-2",72,3,"BFF","N"
"523","DLIS","1","DLIS001","3","DLIS001-3",59,26.5,"BFF","N"
"524","DLIS","1","DLIS001","4","DLIS001-4",43,239,"BFF","N"
"525","DLIS","1","DLIS001","5","DLIS001-5",36,401,"BFF","N"
"526","DLIS","1","DLIS001","6","DLIS001-6",57,328,"BFF","N"
"527","DLIS","1","DLIS001","7","DLIS001-7",29,715,"BFF","N"
"528","DLIS","1","DLIS001","8","DLIS001-8",33,91,"BFF","N"
"529","DLIS","1","DLIS001","9","DLIS001-9",38,3,"BFF","N"
"530","DLIS","1","DLIS001","10","DLIS001-10",47,46.5,"BFF","N"
"531","DLIS","2","DLIS002","1","DLIS002-1",60,8,"BFF","N"
"532","DLIS","2","DLIS002","2","DLIS002-2",72,0,"BFF","N"
"533","DLIS","2","DLIS002","3","DLIS002-3",59,15.5,"BFF","N"
"534","DLIS","2","DLIS002","4","DLIS002-4",43,213,"BFF","N"
"535","DLIS","2","DLIS002","5","DLIS002-5",36,253,"BFF","N"
"536","DLIS","2","DLIS002","6","DLIS002-6",57,310.5,"BFF","N"
"537","DLIS","2","DLIS002","7","DLIS002-7",29,354.5,"BFF","N"
"538","DLIS","2","DLIS002","8","DLIS002-8",33,6,"BFF","N"
"539","DLIS","2","DLIS002","9","DLIS002-9",38,84,"BFF","N"
"540","DLIS","2","DLIS002","10","DLIS002-10",47,0,"BFF","N"
"541","DLIS","3","DLIS003","1","DLIS003-1",60,0,"BFF","N"
"542","DLIS","3","DLIS003","2","DLIS003-2",72,0,"BFF","N"
"543","DLIS","3","DLIS003","3","DLIS003-3",59,0,"BFF","N"
"544","DLIS","3","DLIS003","4","DLIS003-4",43,201.5,"BFF","N"
"545","DLIS","3","DLIS003","5","DLIS003-5",36,116.5,"BFF","N"
"546","DLIS","3","DLIS003","6","DLIS003-6",57,21,"BFF","N"
"547","DLIS","3","DLIS003","7","DLIS003-7",29,264,"BFF","N"
"548","DLIS","3","DLIS003","8","DLIS003-8",33,0,"BFF","N"
"549","DLIS","3","DLIS003","9","DLIS003-9",38,0,"BFF","N"
"550","DLIS","3","DLIS003","10","DLIS003-10",47,0,"BFF","N"
"551","DLIS","4","DLIS004","1","DLIS004-1",60,0,"BFF","N"
"552","DLIS","4","DLIS004","2","DLIS004-2",72,0,"BFF","N"
"553","DLIS","4","DLIS004","3","DLIS004-3",59,83.5,"BFF","N"
"554","DLIS","4","DLIS004","4","DLIS004-4",43,0,"BFF","N"
"555","DLIS","4","DLIS004","5","DLIS004-5",36,3,"BFF","N"
"556","DLIS","4","DLIS004","6","DLIS004-6",57,0,"BFF","N"
"557","DLIS","4","DLIS004","7","DLIS004-7",29,3,"BFF","N"
"558","DLIS","4","DLIS004","8","DLIS004-8",33,0,"BFF","N"
"559","DLIS","4","DLIS004","9","DLIS004-9",38,0,"BFF","N"
"560","DLIS","4","DLIS004","10","DLIS004-10",47,0,"BFF","N"
"561","DLIS","5","DLIS005","1","DLIS005-1",60,0,"BFF","N"
"562","DLIS","5","DLIS005","2","DLIS005-2",72,0,"BFF","N"
"563","DLIS","5","DLIS005","3","DLIS005-3",59,0,"BFF","N"
"564","DLIS","5","DLIS005","4","DLIS005-4",43,6,"BFF","N"
"565","DLIS","5","DLIS005","5","DLIS005-5",36,9,"BFF","N"
"566","DLIS","5","DLIS005","6","DLIS005-6",57,0,"BFF","N"
"567","DLIS","5","DLIS005","7","DLIS005-7",29,3,"BFF","N"
"568","DLIS","5","DLIS005","8","DLIS005-8",33,24.5,"BFF","N"
"569","DLIS","5","DLIS005","9","DLIS005-9",38,0,"BFF","N"
"570","DLIS","5","DLIS005","10","DLIS005-10",47,0,"BFF","N"
"571","DLIS","6","DLIS006","1","DLIS006-1",60,54,"BFF","N"
"572","DLIS","6","DLIS006","2","DLIS006-2",72,39,"BFF","N"
"573","DLIS","6","DLIS006","3","DLIS006-3",59,91,"BFF","N"
"574","DLIS","6","DLIS006","4","DLIS006-4",43,3,"BFF","N"
"575","DLIS","6","DLIS006","5","DLIS006-5",36,6,"BFF","N"
"576","DLIS","6","DLIS006","6","DLIS006-6",57,0,"BFF","N"
"577","DLIS","6","DLIS006","7","DLIS006-7",29,8,"BFF","N"
"578","DLIS","6","DLIS006","8","DLIS006-8",33,3,"BFF","N"
"579","DLIS","6","DLIS006","9","DLIS006-9",38,0,"BFF","N"
"580","DLIS","6","DLIS006","10","DLIS006-10",47,0,"BFF","N"
"581","DLIS","7","DLIS007","1","DLIS007-1",60,23.5,"BFF","N"
"582","DLIS","7","DLIS007","2","DLIS007-2",72,34,"BFF","N"
"583","DLIS","7","DLIS007","3","DLIS007-3",59,43.5,"BFF","N"
"584","DLIS","7","DLIS007","4","DLIS007-4",43,3,"BFF","N"
"585","DLIS","7","DLIS007","5","DLIS007-5",36,3,"BFF","N"
"586","DLIS","7","DLIS007","6","DLIS007-6",57,21,"BFF","N"
"587","DLIS","7","DLIS007","7","DLIS007-7",29,3,"BFF","N"
"588","DLIS","7","DLIS007","8","DLIS007-8",33,11,"BFF","N"
"589","DLIS","7","DLIS007","9","DLIS007-9",38,93,"BFF","N"
"590","DLIS","7","DLIS007","10","DLIS007-10",47,0,"BFF","N"
"591","DLIS","8","DLIS008","1","DLIS008-1",60,0,"BFF","N"
"592","DLIS","8","DLIS008","2","DLIS008-2",72,0,"BFF","N"
"593","DLIS","8","DLIS008","3","DLIS008-3",59,31,"BFF","N"
"594","DLIS","8","DLIS008","4","DLIS008-4",43,0,"BFF","N"
"595","DLIS","8","DLIS008","5","DLIS008-5",36,0,"BFF","N"
"596","DLIS","8","DLIS008","6","DLIS008-6",57,0,"BFF","N"
"597","DLIS","8","DLIS008","7","DLIS008-7",29,0,"BFF","N"
"598","DLIS","8","DLIS008","8","DLIS008-8",33,0,"BFF","N"
"599","DLIS","8","DLIS008","9","DLIS008-9",38,0,"BFF","N"
"600","DLIS","8","DLIS008","10","DLIS008-10",47,0,"BFF","N"
"601","DLIS","9","DLIS009","1","DLIS009-1",60,0,"BFF","N"
"602","DLIS","9","DLIS009","2","DLIS009-2",72,0,"BFF","N"
"603","DLIS","9","DLIS009","3","DLIS009-3",59,23.5,"BFF","N"
"604","DLIS","9","DLIS009","4","DLIS009-4",43,0,"BFF","N"
"605","DLIS","9","DLIS009","5","DLIS009-5",36,0,"BFF","N"
"606","DLIS","9","DLIS009","6","DLIS009-6",57,0,"BFF","N"
"607","DLIS","9","DLIS009","7","DLIS009-7",29,0,"BFF","N"
"608","DLIS","9","DLIS009","8","DLIS009-8",33,0,"BFF","N"
"609","DLIS","9","DLIS009","9","DLIS009-9",38,0,"BFF","N"
"610","DLIS","9","DLIS009","10","DLIS009-10",47,0,"BFF","N"
"611","DLIS","10","DLIS010","1","DLIS010-1",60,0,"BFF","N"
"612","DLIS","10","DLIS010","2","DLIS010-2",72,0,"BFF","N"
"613","DLIS","10","DLIS010","3","DLIS010-3",59,71,"BFF","N"
"614","DLIS","10","DLIS010","4","DLIS010-4",43,129,"BFF","N"
"615","DLIS","10","DLIS010","5","DLIS010-5",36,228.5,"BFF","N"
"616","DLIS","10","DLIS010","6","DLIS010-6",57,117,"BFF","N"
"617","DLIS","10","DLIS010","7","DLIS010-7",29,248.5,"BFF","N"
"618","DLIS","10","DLIS010","8","DLIS010-8",33,0,"BFF","N"
"619","DLIS","10","DLIS010","9","DLIS010-9",38,0,"BFF","N"
"620","DLIS","10","DLIS010","10","DLIS010-10",47,0,"BFF","N"
"621","DLIS","11","DLIS011","1","DLIS011-1",60,0,"BFF","N"
"622","DLIS","11","DLIS011","2","DLIS011-2",72,0,"BFF","N"
"623","DLIS","11","DLIS011","3","DLIS011-3",59,0,"BFF","N"
"624","DLIS","11","DLIS011","4","DLIS011-4",43,138.5,"BFF","N"
"625","DLIS","11","DLIS011","5","DLIS011-5",36,250.5,"BFF","N"
"626","DLIS","11","DLIS011","6","DLIS011-6",57,205,"BFF","N"
"627","DLIS","11","DLIS011","7","DLIS011-7",29,208.5,"BFF","N"
"628","DLIS","11","DLIS011","8","DLIS011-8",33,0,"BFF","N"
"629","DLIS","11","DLIS011","9","DLIS011-9",38,0,"BFF","N"
"630","DLIS","11","DLIS011","10","DLIS011-10",47,0,"BFF","N"
"631","DLIS","12","DLIS012","1","DLIS012-1",60,0,"BFF","N"
"632","DLIS","12","DLIS012","2","DLIS012-2",72,0,"BFF","N"
"633","DLIS","12","DLIS012","3","DLIS012-3",59,0,"BFF","N"
"634","DLIS","12","DLIS012","4","DLIS012-4",43,133.5,"BFF","N"
"635","DLIS","12","DLIS012","5","DLIS012-5",36,314,"BFF","N"
"636","DLIS","12","DLIS012","6","DLIS012-6",57,267,"BFF","N"
"637","DLIS","12","DLIS012","7","DLIS012-7",29,228.5,"BFF","N"
"638","DLIS","12","DLIS012","8","DLIS012-8",33,0,"BFF","N"
"639","DLIS","12","DLIS012","9","DLIS012-9",38,0,"BFF","N"
"640","DLIS","12","DLIS012","10","DLIS012-10",47,0,"BFF","N"
"641","DLIS","13","DLIS013","1","DLIS013-1",60,0,"BFF","N"
"642","DLIS","13","DLIS013","2","DLIS013-2",72,0,"BFF","N"
"643","DLIS","13","DLIS013","3","DLIS013-3",59,0,"BFF","N"
"644","DLIS","13","DLIS013","4","DLIS013-4",43,142,"BFF","N"
"645","DLIS","13","DLIS013","5","DLIS013-5",36,170.5,"BFF","N"
"646","DLIS","13","DLIS013","6","DLIS013-6",57,255.5,"BFF","N"
"647","DLIS","13","DLIS013","7","DLIS013-7",29,200,"BFF","N"
"648","DLIS","13","DLIS013","8","DLIS013-8",33,0,"BFF","N"
"649","DLIS","13","DLIS013","9","DLIS013-9",38,0,"BFF","N"
"650","DLIS","13","DLIS013","10","DLIS013-10",47,0,"BFF","N"
"651","DRED","1","DRED001","1","DRED001-1",16,730.5,"BFF","N"
"652","DRED","1","DRED001","2","DRED001-2",41,624,"BFF","N"
"653","DRED","1","DRED001","3","DRED001-3",42,304.5,"BFF","N"
"654","DRED","1","DRED001","4","DRED001-4",52,129,"BFF","N"
"655","DRED","1","DRED001","5","DRED001-5",20,105.5,"BFF","N"
"656","DRED","1","DRED001","6","DRED001-6",6,0,"BFF","N"
"657","DRED","1","DRED001","7","DRED001-7",14,14,"BFF","N"
"658","DRED","1","DRED001","8","DRED001-8",44,225,"BFF","N"
"659","DRED","1","DRED001","9","DRED001-9",6,0,"BFF","N"
"660","DRED","1","DRED001","10","DRED001-10",44,366.5,"BFF","N"
"661","DRED","2","DRED002","1","DRED002-1",16,522,"BFF","N"
"662","DRED","2","DRED002","2","DRED002-2",41,486,"BFF","N"
"663","DRED","2","DRED002","3","DRED002-3",42,287,"BFF","N"
"664","DRED","2","DRED002","4","DRED002-4",52,166,"BFF","N"
"665","DRED","2","DRED002","5","DRED002-5",20,100.5,"BFF","N"
"666","DRED","2","DRED002","6","DRED002-6",6,0,"BFF","N"
"667","DRED","2","DRED002","7","DRED002-7",14,72.5,"BFF","N"
"668","DRED","2","DRED002","8","DRED002-8",44,431,"BFF","N"
"669","DRED","2","DRED002","9","DRED002-9",6,0,"BFF","N"
"670","DRED","2","DRED002","10","DRED002-10",44,255.5,"BFF","N"
"671","DRED","3","DRED003","1","DRED003-1",16,65,"BFF","N"
"672","DRED","3","DRED003","2","DRED003-2",41,89.5,"BFF","N"
"673","DRED","3","DRED003","3","DRED003-3",42,104.5,"BFF","N"
"674","DRED","3","DRED003","4","DRED003-4",52,20,"BFF","N"
"675","DRED","3","DRED003","5","DRED003-5",20,65,"BFF","N"
"676","DRED","3","DRED003","6","DRED003-6",6,0,"BFF","N"
"677","DRED","3","DRED003","7","DRED003-7",14,18.5,"BFF","N"
"678","DRED","3","DRED003","8","DRED003-8",44,21.5,"BFF","N"
"679","DRED","3","DRED003","9","DRED003-9",6,0,"BFF","N"
"680","DRED","3","DRED003","10","DRED003-10",44,54.5,"BFF","N"
"681","DRED","4","DRED004","1","DRED004-1",16,14,"BFF","N"
"682","DRED","4","DRED004","2","DRED004-2",41,126.5,"BFF","N"
"683","DRED","4","DRED004","3","DRED004-3",42,165,"BFF","N"
"684","DRED","4","DRED004","4","DRED004-4",52,64.5,"BFF","N"
"685","DRED","4","DRED004","5","DRED004-5",20,24.5,"BFF","N"
"686","DRED","4","DRED004","6","DRED004-6",6,0,"BFF","N"
"687","DRED","4","DRED004","7","DRED004-7",14,57.5,"BFF","N"
"688","DRED","4","DRED004","8","DRED004-8",44,21.5,"BFF","N"
"689","DRED","4","DRED004","9","DRED004-9",6,0,"BFF","N"
"690","DRED","4","DRED004","10","DRED004-10",44,57.5,"BFF","N"
"691","DRED","5","DRED005","1","DRED005-1",16,70,"BFF","N"
"692","DRED","5","DRED005","2","DRED005-2",41,137.5,"BFF","N"
"693","DRED","5","DRED005","3","DRED005-3",42,128.5,"BFF","N"
"694","DRED","5","DRED005","4","DRED005-4",52,59.5,"BFF","N"
"695","DRED","5","DRED005","5","DRED005-5",20,60.5,"BFF","N"
"696","DRED","5","DRED005","6","DRED005-6",6,0,"BFF","N"
"697","DRED","5","DRED005","7","DRED005-7",14,32.5,"BFF","N"
"698","DRED","5","DRED005","8","DRED005-8",44,46.5,"BFF","N"
"699","DRED","5","DRED005","9","DRED005-9",6,0,"BFF","N"
"700","DRED","5","DRED005","10","DRED005-10",44,23,"BFF","N"
"701","DRED","6","DRED006","1","DRED006-1",16,75.5,"BFF","N"
"702","DRED","6","DRED006","2","DRED006-2",41,131.5,"BFF","N"
"703","DRED","6","DRED006","3","DRED006-3",42,213,"BFF","N"
"704","DRED","6","DRED006","4","DRED006-4",52,41.5,"BFF","N"
"705","DRED","6","DRED006","5","DRED006-5",20,57.5,"BFF","N"
"706","DRED","6","DRED006","6","DRED006-6",6,0,"BFF","N"
"707","DRED","6","DRED006","7","DRED006-7",14,57,"BFF","N"
"708","DRED","6","DRED006","8","DRED006-8",44,39,"BFF","N"
"709","DRED","6","DRED006","9","DRED006-9",6,0,"BFF","N"
"710","DRED","6","DRED006","10","DRED006-10",44,151.5,"BFF","N"
"711","DRED","7","DRED007","1","DRED007-1",16,68,"BFF","N"
"712","DRED","7","DRED007","2","DRED007-2",41,90.5,"BFF","N"
"713","DRED","7","DRED007","3","DRED007-3",42,260.5,"BFF","N"
"714","DRED","7","DRED007","4","DRED007-4",52,53.5,"BFF","N"
"715","DRED","7","DRED007","5","DRED007-5",20,76,"BFF","N"
"716","DRED","7","DRED007","6","DRED007-6",6,0,"BFF","N"
"717","DRED","7","DRED007","7","DRED007-7",14,117.5,"BFF","N"
"718","DRED","7","DRED007","8","DRED007-8",44,25,"BFF","N"
"719","DRED","7","DRED007","9","DRED007-9",6,0,"BFF","N"
"720","DRED","7","DRED007","10","DRED007-10",44,123.5,"BFF","N"
"721","DRED","8","DRED008","1","DRED008-1",16,45,"BFF","N"
"722","DRED","8","DRED008","2","DRED008-2",41,0,"BFF","N"
"723","DRED","8","DRED008","3","DRED008-3",42,157,"BFF","N"
"724","DRED","8","DRED008","4","DRED008-4",52,80.5,"BFF","N"
"725","DRED","8","DRED008","5","DRED008-5",20,99.5,"BFF","N"
"726","DRED","8","DRED008","6","DRED008-6",6,0,"BFF","N"
"727","DRED","8","DRED008","7","DRED008-7",14,60.5,"BFF","N"
"728","DRED","8","DRED008","8","DRED008-8",44,77.5,"BFF","N"
"729","DRED","8","DRED008","9","DRED008-9",6,0,"BFF","N"
"730","DRED","8","DRED008","10","DRED008-10",44,0,"BFF","N"
"731","DRED","9","DRED009","1","DRED009-1",16,36,"BFF","N"
"732","DRED","9","DRED009","2","DRED009-2",41,27,"BFF","N"
"733","DRED","9","DRED009","3","DRED009-3",42,153.5,"BFF","N"
